id,product_asin,product_name,brand,category,source_type,text,star_rating,date,verified_purchase
b1c86314-1dca-4b33-8cd4-68ce998d6e12,B0B3DB5HTC,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Great value - Great filters for a cheap price.  They work great and were easy to install.,5,2017-04-11,True
248c1e92-0661-4e2b-ab6f-b4a2b8f822e4,B09CBF2XCF,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Really nice you will want one - One day I was at a friends house and I saw this as he was making us some coffee. I asked him where to get one. He told me Amazon had them so I came home and checked it out man I’m really glad that I got one of these because it’s hard to fill my k cup With the little spoon I was using after using this I am spoiled. I would only have one of these. They are really nice. Thanks for stopping by and checking the review out.,5,2022-09-16,True
c2d3edec-8ab2-4a77-9e47-f87a2532a6dc,B07PWQF712,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Dead on arrival - Had to return it did not work,1,2020-07-03,True
670a4946-f7e7-4aa6-a4e4-cc0ee0960c28,B07GC8DDQQ,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Works well - Very good,5,2018-04-08,True
bd9dfa20-9155-4bf9-b2ac-bca2d98db9e2,B0BJPY1F7S,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,very happy - can't live with out these,5,2023-01-02,True
be5a2332-236c-41b7-ac88-51c2cbb0a936,B001M8K5TU,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Great filters for perked coffee on stove top, countertop, perculators or coffee machines. - Great little filters, no more grains only pure coffee...",5,2015-06-03,True
74c5371f-8273-4807-a3dc-054f97f6e2ad,B07VN6QRQL,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Great filters for all perked coffee machines... - Love these circular little filters. They fit perfectly in the basket and keep the grains where they belong, in the basket. Gives a boost to the crisp, clean taste of a great cup of coffee.",5,2015-02-04,True
15572a24-2b04-46c5-857a-6ce3dd4eba44,B01FIB4CLS,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Five Stars - Terrific little frothing cup!,5,2014-07-08,True
14a8eb1c-b37f-4b1e-8b36-c37aac61a54d,B088MMFPK9,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"BUNN 1M5002 Commercial Coffee Filters, - great commercial filter can no longer get these in my area.",5,2016-08-11,True
d75f22cc-4eaa-4182-863a-af03e4e41534,B0784YYSVS,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Fantastic! - Works perfectly! I'm able to use my own coffee and couldn't be happier.,5,2018-01-15,True
692d92d7-c999-4d8f-ae3a-5a0b6d7ff89e,B0BLKB8WR3,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Great value - Cleans up well, lightweight, dishwasher safe.",5,2017-10-14,True
581b6703-8baf-4269-8e51-702c4f845fe1,B01JBTPHQW,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,At last a filter that lets no grounds out - I have a 12 cup Proctor Silex coffee maker that I love.  Only problem is no filter is large enough to  prevent any grounds from escaping into the pot--until now. This filter does the trick and it is unbleached to boot.  Highly recommended.,5,2018-08-13,True
c06c0fc9-e11d-45ce-9b50-5e78b5debd3f,B07WHZG5CT,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Five Stars - good things,5,2018-02-21,True
b85b93e4-a9d6-4f10-aa88-d221e4ec0386,B01AGVARR8,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Works as advertised - Works well,5,2020-09-21,True
4f54d7c0-9392-46d0-acd7-7251436ddd87,B07RZ4MGXR,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Love - Great price works perfect  for keruig  coffee maker.,5,2019-11-17,True
09ac2140-3c78-4bd9-bda3-413aae62be19,B0B3DB5HTC,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Like - Great price, good bang for your buck.",5,2019-03-17,True
5ad3eea2-9233-4f61-9587-97973992f3f9,B09NTFX876,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Not great - Coffee pods fit good and no mess but can’t fit much in them and coffee taste weak you might need a stronger coffee with these<br />Cleaning part is a pain best to let it dry out first then dump it in garbage and rinse it out,1,2023-01-14,True
0848da4d-37b5-422d-9bfc-44da5ebc95e2,B08FMXL4PL,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Just as good as other major brands ! - [[VIDEOID:4ad88288ecadf4922f6c4df1cf86656b]] I totally forgot my Keurig machine has a filter and needs replacement from time to time. It is definitely recommended to replace this carbon filter in order improve the overall taste of your coffee. Using a water filter will also protect your coffee machine’s buildup of minerals in your water. Why pay more for expensive brands when these GoodCups works perfectly. These water filters are easy to use and drop into your tank. This is a standard size filter that will work most Keurig type coffee machines.<br /><br />Tip: Fill up a jug of water and leave unopened for 24 hours as the chlorine in your water supply will automatically dissipate giving you better quality water even before fill up you coffee machine reservoir !,5,2021-03-26,True
9f2e2468-d4ed-46f2-af99-b4246c83e6a3,B0BTV3G59T,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Works perfectly to keep grinds out of your cup - These work perfectly for grinding my own beans for my Keurig. Finally, no residue or grinds in my cup that you get from those metal screened reusable k cups. Totally worth the price to have a perfect cup of coffee",5,2019-09-11,True
dddb4e0d-639b-476e-a447-3e232651728a,B07RNJY499,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"They allow coffee grinds into the cup no matter what type of grind I use. - Allows grounds and ‘silt’ into my coffee. Always finding particles of coffee in the bottom of my cup. I grind my own coffee and no matter how fine or coarse I grind it, these filters always seem to let through coffee grind. Unhappy with them.",1,2018-08-02,True
eed27fd9-692c-4116-820f-89e6962f42c5,B00JST8RD6,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Work great and last a long time. - They are an exact replacement for my older keurig pods. Inexpensive, but last a pretty long time. Last order lasted about 2 years before the hinges gave way from so much use. I primarily use them for loose tea and they work great. I would recommend these reuseable pods.",5,2016-04-14,False
3599bca8-ab24-4032-9971-53a000cfaa2e,B079YBT2LJ,Ninja Detect Duo Power Blender Pro,Ninja,blender,review,Be careful:  you can lose the valve! - Today I am buying a second one of these because the valve in the first one got lost somehow.  One day I'm making my espresso and the coffee is flowing through just like a pour over.  Weird.  The valve was gone.,5,2021-10-28,True
0e882c03-e454-4072-bf3a-426adbf63917,B01CARNJ1C,"Best Vacuum Filter Compatible with Shark NV350 Bundle HEPA, Foam & Felt Filter Set, Fits NV350, NV35",Shark,vacuum,review,Awsome - New filters kept me from having to purchase a new vacuum.  The suction is back and cleans better than ever.,4,2017-05-08,True
1d4e627a-2ce1-4443-bd8a-31f27ac47e14,B07NDTCLCY,Shark Robot Vacuum,Shark,vacuum,review,"Great! - Wow! Humidifier filters! These changes my life in so many ways and chicks dig them. Seriously, they do what they're supposed to set a good price. 5 stars.",5,2020-01-10,True
37af030d-d8be-4a6d-92c6-f913ca06e8ec,B01FG7OLHY,Ninja Foodi DualZone Air Fryer DZ201,Ninja,air_fryer,review,Works great! Used on over the range microwave. - Worked perfectly.  Bought an anchor suitable for sheetrock and the weight of an over counter microwave.  Would suggest making sure you have the correct anchor for the job - hung mine over a glass top range.  I wouldn't want it to fall.,5,2019-10-24,True
e34bbc3b-443b-4b1e-b9f8-c010dd2ffbc5,B00F396J80,Ninja Combi All-in-One Multicooker,Ninja,air_fryer,review,"Fast cooking but lots to learn. - I was so excited to receive this product.  I had been dreaming of an induction range for years and when we updated our kitchen I thought the time was right.  It was a little slow in arriving, but that was just a lesson in patience for me.  Two days after it arrived we had modified the cabinet space for it so it would fit and I started cooking on it.  I was blown away.  So fast.  Water started to boil in a fairly large pot in less than a minute and was at full boil in three minutes.  I love how easy the cooktop is to clean.  Matching the pans to the correct diameter cooking area is easy because you have four different sizes to choose from.<br /><br />The convection oven takes a little getting used to.  The waves of heat coming out of the door when I opened it were surprising.  And it took forever for it to cool down.  I checked and rechecked the controls because it felt like the oven was still on.  When I used the oven as a conventional oven I didn't have that problem.  Also, a cookie sheet actually blew over the edge of the oven rack when I opened the door using convection.  I will probably use the oven in the conventional mode more.  It heats up much more quickly than the convection mode too.<br /><br />I say I will probably use that feature because I don't know what will happen after the service technician gets here next week.  I read so many reviews on this range and most were good.  There will always be some bad reviews, but I wish I had paid more attention and definitely wish I had purchased it locally so I could return it.  Just eight days after it arrived the cooktop failed, in the middle of cooking breakfast.  The lights came on and blinked and then shut off.  Later the same day it was working fine.  Still later the problem had returned.  Eight days!  And during that time we were out of town for three days so it didn't get used at all while we traveled.  So really this very expensive induction range lasted all of 5 days and very few meals.  I could not be more disappointed.  GE will be sending a service technician out next week, but in the meantime, we have no way to cook.  Thank heaven that we have a microwave and a toaster oven that can handle most jobs.  I would not recommend this range to anyone.  Take the bad reviews to heart and stay away!<br /><br />UPDATE:  While the GE service man was here we discovered that the problem wasn't in the range, but in the plan placement. By moving a pan less than a quarter of an inch it caused the burner to &#34;catch&#34; or &#34;lose&#34; the pan. You need to be VERY aware of pan size and placement on the top of the range. This can result in not being able to use all the burners if you don't have exactly the right size pan to fit. Yesterday I had to use a much bigger pan than I needed because the smallest burner was already taken and the next size burner would not recognize a small pan. This is explained in the owner's manual, but I didn't realize how precise the size of each pan on each burner has to be. I will probably need to buy a few more pots and pans to accommodate the various size burners.",1,2016-04-29,True
ac9390c4-d0d5-4902-910e-ada74f53ab97,B07NDTCLCY,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,They fit on my humidifiers - They’re just packs of the right size wicks you just swap them out monthly they seem to work well I have hard water,5,2022-04-05,True
480ee634-7142-4e15-bb39-51bf3e8eff8e,B0BP2797BG,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,A must - My dryer stopped drying clothes and I noticed that the vent was clogged.  A company I called wanted to charge 200 dollars to clean the vent.  I got this and was able to clean the vent myself.  worked great .,5,2022-04-25,False
4386fe42-e35a-464d-84ad-49bfc01d965c,B08LGRFT6Q,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"Does what it's supposed to do, but... - ...but it makes a dreadful unholy whisling noise which makes it very difficult to use!",3,2022-07-15,True
e15c0d63-52f3-4300-9632-f5114612d3ab,B07R7FCPZW,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Decent replacement - Lighter and thinner fabric than the OEM bag and the fit to the blower is very tight.<br />Despite those quibbles, Worth what I paid and should last given how much I use it.",4,2020-12-07,True
798ce7cf-e20e-4074-a228-4152fa828c1e,B017MZDEH6,Shark Robot Vacuum,Shark,vacuum,review,Like - Like,5,2019-01-15,True
6a700d25-fe73-414e-8180-e84c5a381ba3,B0897M8WWD,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,"Near exact. - This is pretty much a perfect, exact replica of the filters I usually use for my Rigid ""tool box"" shop vaac.  It does strike me that the pleats are not as uniform (exactly the same as each other) as the originals, but I can't imagine that matters at all.  Seems to be the same material, which I always spend a long, long time rinsing with water and digging out with my fingers (I've done a lot of serious work with that vacuum.  Glad to find another source of filters, especially because I'm not even sure if they sell my model of vacuum anymore.",5,2020-11-03,False
119a51a6-43b6-416c-b521-310d6b9ef11c,B0C71KVMY9,Ninja Foodi Power Nutri DUO Blender,Ninja,blender,review,"Looks nice, but poor build quality and reliability - I had high hopes for this ice maker since it makes ice differently than the bullet ice makers. Unfortunately, the build quality is sub-par. It sometimes makes ice just fine (and it is mostly clear ice) but most of the time it fails to freeze properly, resulting in little or no ice production. Additionally, the water pump doesn't work consistently -- sometimes it pumps just fine; other times it just dribbles out the water. All of these issues occurred within the first couple of days of use, so it was not an issue of things wearing out but rather things not working from the get-go.<br /><br />The external appearance is pretty attractive, with stainless steel cladding all around. But even that has its faults, with small but noticeable blotches that look like rust on the back of the machine. And despite it being under the Frigidaire brand, the user manual is terrible, with limited info and poor English.<br /><br />Fortunately I was able to return it.  I opted not to get a replacement since I had no confidence that the replacement would be any better than the first one. I'll give it two stars since it has the potential to make better quality ice than a bullet ice maker, but the poor reliability makes it a gamble if you get one that works.",2,2021-11-13,True
f7a1db7d-887a-45af-9ee8-82246bfe6b02,B0BHSNBGWY,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,"Easy to use - This was the best thing  I bought myself to use, it’s fast nd easy",5,2021-12-17,True
94d530a9-4dcd-4211-a3e9-6a3359d5eeda,B0C71KVMY9,Ninja Professional Countertop Blender BL610,Ninja,blender,review,Great ice. - I was a little unsure about a countertop ice machine especially at such a reasonable price.  I didn’t need to be!  This is a perfect ice machine for our needs.  Our fridge sometimes has a hard time keeping up with our ice needs.  This is basically a plug and play machine.  It makes ice pretty quickly and it’s a great size.  So glad we bought this.,5,2020-10-26,True
dbf3d56c-b864-4a02-b858-b3e87dfaf0c9,B0831RCGT1,Ninja Foodi DualZone FlexBasket Air Fryer,Ninja,air_fryer,review,"Induction with a 30"" oven with Air Fry!  Great value.  Loving it more each week. - Had a Maytag five burner which was a bit older and perfectly working, but showing some sign of aging.  Not too bad though.  Fount this range and had to get it, HAD TO!  . . . and DID!<br />Almost like the Maytag except push button controls instead of rotating knobs.  Meals are done so much faster with better temperature control.  Takes a bit of learning, but not too bad.  Thing to learn first on an induction top it NOT to leave it.  It heats up fast, so stay with it until you KNOW how it behaves.  Will will overcook much less at the beginning.<br />Cooking more and going out less too!<br /><br />I put on a protective coat on the top, which has never been removed as the magnetic field does not know that it is there.  Teflon top cover if I remember correctly.  Bought one other but the heat made it deform too easily while cooking.  It shrinks back to normal, but the expansion is so much that the surface under the cook ware can cause the cookware to not sit perfectly flat.  The other material, teflon, does not have that problem, if I remember correctly.  Cleanup on the top is a breeze.<br />The top cover is sold as a drip bottom protector.  Use on there and clean up, so far, is just a quick wipe off of the material, not the oven itself.<br />Bottom slide out tray is smaller than the old one but adequate.",5,2022-04-15,True
8309411f-0421-4540-bc67-ae5964f6726f,B07YF9SGBW,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"Awesome - One of my best purchases, I love chewing ice, and this way it won’t brake my teeth!!",5,2021-04-28,True
4e218116-2b9f-4d80-8b4e-78baa8fe6e20,B0C71KVMY9,Ninja Professional 72 Oz Countertop Blender,Ninja,blender,review,which ice cubes was seperated - the cubes stay stuck together so you have to break them apart it would be better if they were dispense individually,5,2020-11-13,True
64110b10-4c89-4935-8983-64f12b1673bf,B07YF9SGBW,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,Absolutely love this thing!! - Best ice ever!! Price is steep but worth it!! Produces a lot of ice.,5,2021-11-20,True
822d228e-61c8-458e-8bd7-ea534a4521b4,B07DPJNYCR,Ninja Detect Duo Power Blender Pro,Ninja,blender,review,"Made in China, but so is just about everything else. - I used this to repair my Kitchen Aid stand mixer.  It works, but I can't use the paddle to knead dough because it bogs down.  I didn't have that problem before I fried the old nylon gear.  At least I can mix pizza dough again.",4,2022-04-28,True
748471f1-a333-42b1-a7a3-8b6ad7edc88b,B07YF9SGBW,Shark Robot Vacuum,Shark,vacuum,review,"2 MACHINES BROKE IN 1 YEAR - OPAL will make you jump through a dozen hoops before they will replace under the warranty and then send you a REFURBISHED unit as a replacement. My replacement unit broke 3 days before the warranty is up. We will see what they do. Very glad I bought the extended warranty on this machine, but had I known how poorly it was made, I would have never bought one. I use bottled water for this machine and for $600, I should never have to worry about it. Worst appliance I have ever bought.",1,2022-01-04,True
852f0fad-017e-4105-9d9b-af281177cc1f,B07WNQ6ZCB,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,Good - Works good,5,2021-02-27,True
ccaf953f-8fe6-4002-bedf-01924124343a,B0B1361121,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,"Flimsy - The flaps are super flimsy. They’re held into the main body by one microscopic pin on either side. You have to take them off to mount... good luck not breaking them. Luckily I only needed one and it came as a two pack, so I was able to use two of the extras to replace the ones that broke.<br />Tip: if you’ve already bought this - bend the flaps in the middle so the pins don’t get stressed. That way you can guide them in. Better tip: choose a different product that isn’t so flimsy.",1,2021-06-30,True
eb56cebf-2322-4227-87f3-4685837b17a1,B003P2WP8A,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,Good tools to have if you want keep your home safe. - Good tools to have if you want keep your home safe.,4,2015-01-08,True
727295d6-200a-4670-9d62-eaebd93c23ac,B00DZU954E,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Does the job. - I get the tools to clean, what a bargain.",5,2015-01-08,True
093c2524-133b-417c-9e9a-34d29dc9d234,B00NJ40TFU,Shark Robot Vacuum,Shark,vacuum,review,Good Fit - Fit nice and no issues in my LG refrigerator. Made in Korea which is where the OEM filter is made.,4,2016-10-06,True
696dcd20-c288-4c91-88f2-3c7f10505e2b,B019GVSPO6,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,"I just can't really say I'm crazy about these towels. - These are a nice, rich dark green color but I can't quite get used to the feel of the microfiber. For one thing, if you have dry hands, these will sort of stick to them (not sure how to describe that feeling, hopefully those of you who have experienced that before understand). While they do dry things, the just don't seem as absorbent as a regular cotton towel. I think that may just be my perception because I haven't actually compared the absorbency - it just feels different when I'm drying my hands (again, difficult to explain).  Perhaps it's just such a different feel from a cotton towel that I'm having trouble adjusting, I don't know.<br /><br />I just can't really say I'm crazy about these towels. If I grow to love them, I'll modify this review, but for now they are average - just okay.",3,2016-04-24,False
ceb89190-f738-4c54-bb70-ef7a9105849b,B089LT4Z11,Ninja Air Fryer AF101,Ninja,air_fryer,review,They’re perfect & shiny! - Replaced these on my stove and it looks brand new once again. Great deal!,5,2020-10-16,True
b7353f1e-e405-4f42-84af-96c4678e4521,B07DPJNYCR,Ninja Foodi Power Nutri DUO Blender,Ninja,blender,review,"Inferior product - The bonding between the metal and the plastic is faulty, both gears failed during first use.  Order OEM.",1,2021-11-15,True
10ed6185-8f44-41de-9d20-f0de81586598,B0C6695YHW,Ninja Professional Countertop Blender BL610,Ninja,blender,review,Nice replacement hoses. - These fit perfectly and look to be very well made.,5,2016-02-21,True
3b12ec7f-c594-4024-b217-66e5637652cd,B08QHQTK9M,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,Save repair costs! - Bought one to prevent problems. Bought another because my son’s dryer wasn’t heating. The problem? Lint that went past the trap and clogged the line. For less than $10 I fixed it! —Handymom,5,2021-12-18,True
bbebc199-913c-4833-8ce5-a59e6cdfc452,B0BQQ1QTQW,Ninja Professional 72 Oz Countertop Blender,Ninja,blender,review,"Exactly As Advertised - These are exactly what you get from the store, or what you would receive from Bunn company directly. In fact, the case of 6 boxes came in a Bunn Capitol packaging box. These filters are great for Bunn coffee makers, because the water flows quickly into the filter, and the tallness of the filter assure that no coffee grounds escape the filter. Price was good, delivered a day before promised. A good buy!",5,2021-09-07,True
4aacd5e8-04ef-4f73-81f0-6dbac6729141,B001WAJYE0,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,Good product - Was easy to put in and light is very broght,5,2019-12-05,True
b95898c4-529c-4f7b-8f30-c2ec34e8b972,B082Y2T8NR,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Multiple uses for this tool! - Lightweight plastic tool provides multiple options for use. I use for cleaning under seats in car, window seals, cobwebs on porch, greater suction power and easy to clean.",5,2021-08-18,True
a312294e-a280-4c60-966a-f9470e18d388,B08QHQTK9M,Shark Robot Vacuum,Shark,vacuum,review,Overpriced piece of plastic - Overpriced piece of plastic,1,2021-12-21,True
1bc00da4-c8a9-4df7-ac23-18832e8cfe7c,B0BHSNBGWY,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,JUST Fit into Dryer - Dryer lint vents are VERY NARROW.  This did Just fit into the dryer Lint vent.  So it does work.,4,2021-11-13,True
2422a51f-bb83-4965-bc63-eb0fe6b8e195,B001WAJYE0,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,Range hood - This hood looks great.  I didn't think to order te filters until I received the hood.  It appears to work fine but I'll get a better idea when I change the filters in the future.,5,2011-05-13,True
8c236278-aa5b-409c-aadf-94e08b63e76d,B00F6KJ0JQ,Ninja Detect Duo Power Blender Pro,Ninja,blender,review,"Very glad to be able to use it again - Fits my 9 speed Kitchenaid hand mixer, perfectly. Very glad to be able to use it again. They were very reasonably priced and are manufactured by KitchenAid​.  So glad I took a chance and ordered these beaters!!",5,2014-12-20,True
a3acaab6-711e-4bc6-bd49-5138099f20c4,B0BHSNBGWY,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"Works as advertised - I am very pleased with this purchase. I can't believe it took me this long to buy one of these. I had rigged up something like this myself from an old broken Swiffer mop, but this skinny oval tube is perfect. I also love that it has many uses including other harder to reach spots like my baseboard heating fins. It doesn't quite get between them, but it will go under and that's a plus. My only complaint is that it whistles and it physically hurts my ears to hear that high-pitched whistle. I do believe this is because my vacuum suction (it's a Shark vacuum) works so well, that this poor tube is overwhelmed. I would definitely recommend this to anyone, nonetheless.",5,2021-09-17,True
53eeb8d2-902a-4bf9-a39a-17db58f6cd89,B0C71KVMY9,Ninja Foodi Power Nutri DUO Blender,Ninja,blender,review,"Clean fresh ice ! - Ooh this is everything. I have the Berkey Water purifier; I love it and wanted my ice to taste just as good. I also go this because I spent $40 on ice for a cooler for a party. I don't want to do that again! I pour the berkey water in and bam, I got the perfect ice for my cocktails!",5,2021-08-09,True
06bc27ec-185c-4c85-adfd-58c4198b56ff,B00NJ40TFU,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Stick with the more expensive filters! - I received these inexpensive filters within the proposed delivery timeline.  However, once I installed one and purged out the air from the system and went to get a glass of water there was an unusual amount of white sediment swirling around in the glass.  I ran the filter for a few more gallons and it cleared up, but still there's some in the cup.  I'm not sure what's kind of media is inside of these filters but it's absolutely coming out into my drinking water.  Luckily I only bought 3 of these and next time I'll spring for the real deal.",2,2015-02-05,True
6fccebf3-7ca4-44f9-88b8-6afb8c08d84a,B07R7FCPZW,Shark Robot Vacuum,Shark,vacuum,review,W we irked for me - Fit my Toro ultra blower vac 108-8987. Might be a tiny bit smaller than the original but I can’t be sure. Either way it is cheaper than buying a new blower vac.,5,2022-01-14,True
277d575c-6ee2-46b2-9e12-72c5f1a8f73a,B08LGRFT6Q,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,Basically a glorified piece of tubing that sucks out massive amounts of crap - Sucked out gigantic bits of lint goo  in the bottom of the dryer and outside the house. Totally worth getting. It was like I had an entire feral cat stuffed in the bottom of the dryer.,5,2021-09-18,True
04ef6fc3-4922-4702-92ee-f28a407dc44f,B004T3AY8C,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,If you have a dryer you need to perform this maintenance - Between my kids' homes and ours we are sure this save us from a fire. Excellent product for getting to those vents within the walls and ceiling.,5,2013-12-12,True
eadc8743-f135-4d8e-bec2-2342acb3d980,B07YF9SGBW,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"Easy to install and use, recycles ice melt - Makes nice party ice, not what I would use for an ""on the rocks"" but great for everything else.  Fairly fast, and it recycles ice melt so the cleanup is minimal.  Has a nice appearance and doesn't make a lot of noise.  Not sure how long it will last, but looks durable and attractive.  We are going to test it more as the weather warms, see if it can keep up with BBQ party people.",5,2019-12-25,False
6ff1abb6-b53d-4ec1-91fa-83dc62480ccb,B082Y2T8NR,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Great product - Used right away. Sturdy, easy to use. Great value and quality",5,2021-05-25,True
1a8836ef-47d4-4b23-b712-feafd5f45fd2,B07YF9SGBW,Shark Robot Vacuum,Shark,vacuum,review,The best. - My only regret is that we didn’t buy it years ago.  We love it.,5,2021-01-25,True
07a8c986-0679-48fb-865f-f5c5296f63ae,B00F6KJ0JQ,Ninja Professional Countertop Blender BL610,Ninja,blender,review,"These look just like the original beaters - These look just like the original beaters. Really like the little Kitchenaid hand mixer, it is great for little jobs when one of my beaters broke it was a nightmare trying to get potatoes whipped. I look at a few stores for new beaters (holidays were here) but couldn't find them.Then Amazon to the rescue. They had 2 different brands to choose from. The reviews were questionable on one set so I got both. I don't ever want to be without beaters again..",5,2016-02-24,True
4a0ce3c3-2aa9-433e-b30a-b40f55c88abb,B08CYY4P9M,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,fits my vac - They do fit my filter on my vacuum cleaner. They are tight to put on though,4,2022-03-01,True
7db62eae-8bd4-43d4-8b34-7f57adfc3b6b,B00M107Z46,Ninja Foodi DualZone Air Fryer DZ201,Ninja,air_fryer,review,Fixed for less than the cost of a service call. - Easy fix. Perfect fit. Priced right. Now have plenty of ice.,5,2020-11-10,True
78618e42-8111-4413-b1aa-baed2c58e4ba,B08LGRFT6Q,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,"Best kept secret - This thing doesn't look like much, but boy it's a lot!  I was struggling with a lot of lint buildup, and the long dryer vent brush I have was not cutting it.  I got this in hopes of unclogging things, but didn't have much hope other than taking my whole dryer apart.  Well let me tell you, this thing got every single fiber of lint out of the lint trap and then some! I'm so impressed that I got one for my mom.  In under 30 seconds my dryer was clean as new and ready to go.  My next load dried like when the machine was new!  So impressed, and that's not easy to do.",5,2021-12-21,True
b5dac9f1-82e7-4d90-8079-175f232b7870,B09L4FSF5S,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"Great quality for the cost - I had an H2P unit installed in our bedroom and it came with pathetic venting. The rain and bugs could easily get in. Anyway, I bought this to keep the rain/snow out and it has the screen for the bugs as well. It looks really sleek and it was a breeze to install myself. I highly recommend these.",5,2020-09-21,True
24374b61-7ae2-4b76-a19c-7a2304a83eb0,B079YBT2LJ,Ninja Professional 72 Oz Countertop Blender,Ninja,blender,review,"No more filters or inversion required - I never liked the inverted method of brewing. The idea of the hot water sitting on the rubber stopper didn't seem good, plus it was a potential mess every morning. I fill a Contigo travel mug and the Aeropress doesn't ""seat"" down inside it like a normal coffee cup.<br /><br />With this, I can fill and stir with the aeropress on the counter. Then easily lift and place/hold it on my Contigo and plunge to fill. It's awesome! Plus, no more buying/storing filters. Win/Win",5,2018-08-15,True
1a6cad1d-bc71-47a5-8aa9-ebe7def30b2d,B01CARNJ1C,"Best Vacuum Filter Compatible with Shark NV350 Bundle HEPA, Foam & Felt Filter Set, Fits NV350, NV35",Shark,vacuum,review,"Shark model NV 360 - These filters fit my vacuum perfectly. I have a Shark NV 360. The package it came in didn't say NV 360 on it, it said a few different models, but they fit mine. I forgot how much suction my vacuum had until now! Definitely replace you filters regularly! I will be buying these again when the time comes!",5,2016-04-23,True
da9a5d5d-e877-4a80-94a7-33036a21bc84,B07BNDNX93,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Great and cheap, no wonder local mom and pops are going out of business - Last time I bought one of these was from a local hardware shop, cost 4x as much, same overseas made quality.  This was super cheap, works, and came to my door.",5,2018-12-26,True
33571a36-38ba-49fa-b49c-42c9b6c2747f,B0C6695YHW,Ninja Detect Duo Power Blender Pro,Ninja,blender,review,If you have rubber lines you are just asking for a flood at some point - good quality,4,2015-12-22,True
66a4088b-2f07-4e32-82d5-d059654740e8,B0C6695YHW,Ninja Foodi Power Nutri DUO Blender,Ninja,blender,review,Works great. - Works great.,5,2017-07-28,True
f50c3358-99e4-4ce1-8d86-3ddab1bb768e,B07M718BHT,Shark Robot Vacuum,Shark,vacuum,review,these work good - These work just fine as a less expensive replacement...no complaints from me.,5,2020-09-14,True
30d74e62-1a06-485c-95d7-008046faf0bd,B0025U2U24,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,"perfect replacement - I use ice all the time, mine broke after seven years, this was a perfect replacement.  10 minute install, so far so good.",4,2016-06-20,True
512fd3e5-3e8c-4c94-a15c-72905d2cdc34,B00CDFXIJ0,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,Five Stars - Works great!,5,2015-10-21,True
